timestamp,symbol,exchange,event_type,price,quantity
2026-07-30 12:35:58,BTCUSDT,BINANCE,TRADE,64092,0.00133
2026-07-30 12:35:58,BTCUSDT,BINANCE,TRADE,64092,0.00072
2026-07-30 12:35:58,BTCUSDT,BINANCE,TRADE,64092,0.00025
2026-07-30 12:35:58,BTCUSDT,BINANCE,TRADE,64092,0.00024
2026-07-30 12:35:58,BTCUSDT,BINANCE,TRADE,64092,0.0008
2026-07-30 12:35:58,BTCUSDT,BINANCE,TRADE,64092,0.0043
2026-07-30 12:35:58,BTCUSDT,BINANCE,TRADE,64092,0.00513
2026-07-30 12:35:58,BTCUSDT,BINANCE,TRADE,64092,8e-05
2026-07-30 12:35:58,BTCUSDT,BINANCE,TRADE,64092,0.00071
2026-07-30 12:35:58,BTCUSDT,BINANCE,TRADE,64092,0.0005
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.01
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.0003
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.03883
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0438
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00022
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00072
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00023
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00103
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00026
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00044
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00021
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00017
2026-07-30 12:35:59,SOLUSDT,BINANCE,TRADE,73.71,0.081
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00072
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.0008
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00057
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,9e-05
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.0039
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.0002
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.021
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.0001
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00082
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.0003
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00031
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.7,0.0438
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00072
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00012
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,1.5008
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00747
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00667
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0031
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0028
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0028
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0259
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0677
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0265
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.08
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0053
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0292
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0031
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.71,0.0031
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.72,0.0028
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.72,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.72,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.72,0.0053
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.72,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.73,0.0028
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.73,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.73,0.0053
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.74,0.0028
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.75,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.75,0.0028
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.75,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.76,0.0028
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.77,0.0028
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.78,0.0028
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.79,0.0028
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.79,0.0028
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.79,0.0028
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.79,0.0027
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.79,0.0028
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.8,0.0028
2026-07-30 12:35:59,ETHUSDT,BINANCE,TRADE,1905.8,0.0002
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00053
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.0003
2026-07-30 12:35:59,BTCUSDT,BINANCE,TRADE,64092,0.00029
2026-07-30 12:36:00,BTCUSDT,BINANCE,TRADE,64092,0.00072
2026-07-30 12:36:00,BTCUSDT,BINANCE,TRADE,64092,0.00023
2026-07-30 12:36:00,BTCUSDT,BINANCE,TRADE,64092,0.00029
2026-07-30 12:36:00,BTCUSDT,BINANCE,TRADE,64092,0.00592
2026-07-30 12:36:00,BTCUSDT,BINANCE,TRADE,64092,0.00017
2026-07-30 12:36:00,ETHUSDT,BINANCE,TRADE,1905.8,0.0028
2026-07-30 12:36:00,ETHUSDT,BINANCE,TRADE,1905.8,0.0112
2026-07-30 12:36:00,BTCUSDT,BINANCE,TRADE,64092,0.0005
2026-07-30 12:36:00,BTCUSDT,BINANCE,TRADE,64092,0.00072
2026-07-30 12:36:00,BTCUSDT,BINANCE,TRADE,64092,0.00223
2026-07-30 12:36:00,BTCUSDT,BINANCE,TRADE,64092,9e-05
2026-07-30 12:36:00,BTCUSDT,BINANCE,TRADE,64092,0.00024
2026-07-30 12:36:00,ETHUSDT,BINANCE,TRADE,1905.8,0.0438
2026-07-30 12:36:00,BTCUSDT,BINANCE,TRADE,64092,0.00025
2026-07-30 12:36:00,BTCUSDT,BINANCE,TRADE,64092,0.00022
