timestamp,symbol,exchange,event_type,price,quantity
2026-07-30 13:55:14,BTCUSDT,BINANCE,TRADE,64190.4,0.00192
2026-07-30 13:55:14,SOLUSDT,BINANCE,TRADE,73.56,3.08
2026-07-30 13:55:14,BTCUSDT,BINANCE,TRADE,64190.4,0.00032
2026-07-30 13:55:14,BTCUSDT,BINANCE,TRADE,64190.4,0.00023
2026-07-30 13:55:14,BTCUSDT,BINANCE,TRADE,64190.4,0.00021
2026-07-30 13:55:14,BTCUSDT,BINANCE,TRADE,64190.4,0.00213
2026-07-30 13:55:14,BTCUSDT,BINANCE,TRADE,64190.4,8e-05
2026-07-30 13:55:14,SOLUSDT,BINANCE,TRADE,73.56,11.91
2026-07-30 13:55:14,BTCUSDT,BINANCE,TRADE,64190.4,0.00104
2026-07-30 13:55:14,BTCUSDT,BINANCE,TRADE,64190.4,0.00104
2026-07-30 13:55:14,BTCUSDT,BINANCE,TRADE,64190.4,0.00022
2026-07-30 13:55:14,BTCUSDT,BINANCE,TRADE,64190.4,0.00023
2026-07-30 13:55:14,BTCUSDT,BINANCE,TRADE,64190.4,0.00102
2026-07-30 13:55:14,ETHUSDT,BINANCE,TRADE,1909.67,0.0071
2026-07-30 13:55:14,BTCUSDT,BINANCE,TRADE,64190.4,0.00029
2026-07-30 13:55:14,BTCUSDT,BINANCE,TRADE,64190.4,0.00019
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.0039
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0427
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00102
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.01572
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00078
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0158
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00794
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00016
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0082
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00027
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.0008
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00075
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,9e-05
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,8e-05
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00119
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00162
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.002
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00038
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.0052
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00022
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00023
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0136
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00039
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00143
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.002
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00186
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.0013
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0027
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0511
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0027
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0028
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0053
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0027
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0027
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.024
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0096
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0027
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0027
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0028
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.1422
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.68,0.06
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0543
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0739
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00011
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00158
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00033
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.68,0.214
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00023
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00271
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00252
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00255
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00029
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00019
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00104
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00135
2026-07-30 13:55:15,BTCUSDT,BINANCE,TRADE,64190.4,0.00508
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.0466
2026-07-30 13:55:15,ETHUSDT,BINANCE,TRADE,1909.67,0.4543
2026-07-30 13:55:16,BTCUSDT,BINANCE,TRADE,64190.4,0.00104
2026-07-30 13:55:16,BTCUSDT,BINANCE,TRADE,64190.4,9e-05
2026-07-30 13:55:16,ETHUSDT,BINANCE,TRADE,1909.68,0.0073
2026-07-30 13:55:16,BTCUSDT,BINANCE,TRADE,64190.4,0.00038
2026-07-30 13:55:16,BTCUSDT,BINANCE,TRADE,64190.4,0.00016
2026-07-30 13:55:16,BTCUSDT,BINANCE,TRADE,64190.4,8e-05
2026-07-30 13:55:16,BTCUSDT,BINANCE,TRADE,64190.4,0.00033
2026-07-30 13:55:16,BTCUSDT,BINANCE,TRADE,64190.4,0.00104
2026-07-30 13:55:16,ETHUSDT,BINANCE,TRADE,1909.68,0.003
2026-07-30 13:55:16,BTCUSDT,BINANCE,TRADE,64190.4,0.01326
2026-07-30 13:55:16,BTCUSDT,BINANCE,TRADE,64190.4,0.00028
2026-07-30 13:55:16,BTCUSDT,BINANCE,TRADE,64190.4,0.00033
2026-07-30 13:55:16,BTCUSDT,BINANCE,TRADE,64190.4,0.00095
2026-07-30 13:55:16,BTCUSDT,BINANCE,TRADE,64190.4,0.00097
2026-07-30 13:55:16,BTCUSDT,BINANCE,TRADE,64190.4,0.00021
2026-07-30 13:55:16,BTCUSDT,BINANCE,TRADE,64190.4,0.00104
2026-07-30 13:55:16,BTCUSDT,BINANCE,TRADE,64190.4,0.00036
2026-07-30 13:55:16,ETHUSDT,BINANCE,TRADE,1909.68,0.0186
