timestamp,symbol,exchange,event_type,price,quantity
2026-07-30 13:37:44,ETHUSDT,BINANCE,TRADE,1903.28,0.1724
2026-07-30 13:37:44,BTCUSDT,BINANCE,TRADE,64020,0.00027
2026-07-30 13:37:44,BTCUSDT,BINANCE,TRADE,64020,0.00065
2026-07-30 13:37:44,BTCUSDT,BINANCE,TRADE,64020,0.00017
2026-07-30 13:37:44,BTCUSDT,BINANCE,TRADE,64020,0.00937
2026-07-30 13:37:44,ETHUSDT,BINANCE,TRADE,1903.28,0.2683
2026-07-30 13:37:44,BTCUSDT,BINANCE,TRADE,64020,0.00018
2026-07-30 13:37:44,BTCUSDT,BINANCE,TRADE,64020,0.00031
2026-07-30 13:37:44,BTCUSDT,BINANCE,TRADE,64020,0.01953
2026-07-30 13:37:44,BTCUSDT,BINANCE,TRADE,64020,0.00291
2026-07-30 13:37:44,BTCUSDT,BINANCE,TRADE,64020,0.00043
2026-07-30 13:37:44,BTCUSDT,BINANCE,TRADE,64020,0.00065
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00515
2026-07-30 13:37:45,SOLUSDT,BINANCE,TRADE,73.38,13.2
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00521
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00312
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.0003
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.28,0.0058
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.28,0.2155
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.0004
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00019
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00029
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.0024
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.27,0.0407
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00012
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.0021
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00065
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.27,0.0249
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00509
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00487
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.28,0.003
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.0001
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.0021
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.27,0.0185
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.28,0.0027
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.28,0.0027
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.28,0.0027
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.28,0.0027
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.28,0.0028
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.28,0.0025
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00065
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00017
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00043
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.28,0.0007
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.28,0.0256
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.0002
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00018
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.0003
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00016
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00275
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00015
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.27,0.0052
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00866
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.07324
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.28,0.0329
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.0005
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.15586
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00065
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00166
2026-07-30 13:37:45,ETHUSDT,BINANCE,TRADE,1903.27,0.2332
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00012
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00017
2026-07-30 13:37:45,BTCUSDT,BINANCE,TRADE,64020,0.00029
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00031
2026-07-30 13:37:46,ETHUSDT,BINANCE,TRADE,1903.28,0.0535
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00275
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00312
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00223
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00065
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00203
2026-07-30 13:37:46,ETHUSDT,BINANCE,TRADE,1903.28,0.0053
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.01953
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00157
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00027
2026-07-30 13:37:46,ETHUSDT,BINANCE,TRADE,1903.28,0.1689
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00043
2026-07-30 13:37:46,ETHUSDT,BINANCE,TRADE,1903.27,0.2683
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.0017
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.0002
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00065
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.0018
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.0006
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.0003
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00015
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.0024
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,9e-05
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00064
2026-07-30 13:37:46,ETHUSDT,BINANCE,TRADE,1903.28,0.1925
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00065
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00038
2026-07-30 13:37:46,ETHUSDT,BINANCE,TRADE,1903.27,0.0189
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00042
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00182
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00017
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.0003
2026-07-30 13:37:46,BTCUSDT,BINANCE,TRADE,64020,0.00312
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00297
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.01874
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00017
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00065
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00024
2026-07-30 13:37:47,ETHUSDT,BINANCE,TRADE,1903.28,0.0249
2026-07-30 13:37:47,ETHUSDT,BINANCE,TRADE,1903.27,0.0549
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00018
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00017
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00278
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00027
2026-07-30 13:37:47,ETHUSDT,BINANCE,TRADE,1903.27,0.0161
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00065
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00312
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00257
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00038
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00166
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00029
2026-07-30 13:37:47,ETHUSDT,BINANCE,TRADE,1903.27,0.1152
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00043
2026-07-30 13:37:47,ETHUSDT,BINANCE,TRADE,1903.28,0.0185
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00521
2026-07-30 13:37:47,ETHUSDT,BINANCE,TRADE,1903.27,0.0535
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00013
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00065
2026-07-30 13:37:47,ETHUSDT,BINANCE,TRADE,1903.28,0.0105
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00515
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00163
2026-07-30 13:37:47,ETHUSDT,BINANCE,TRADE,1903.27,0.1724
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00017
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,9e-05
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00065
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.0002
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00018
2026-07-30 13:37:47,BTCUSDT,BINANCE,TRADE,64020,0.00182
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.0003
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00291
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.0021
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00015
2026-07-30 13:37:48,ETHUSDT,BINANCE,TRADE,1903.28,0.0035
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00223
2026-07-30 13:37:48,ETHUSDT,BINANCE,TRADE,1903.27,0.1566
2026-07-30 13:37:48,ETHUSDT,BINANCE,TRADE,1903.27,0.0121
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00509
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.0024
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,9e-05
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00094
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00012
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00312
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.01953
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00029
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00017
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00065
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.15586
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00866
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00078
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00031
2026-07-30 13:37:48,ETHUSDT,BINANCE,TRADE,1903.28,0.0286
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00065
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00042
2026-07-30 13:37:48,ETHUSDT,BINANCE,TRADE,1903.27,0.0249
2026-07-30 13:37:48,ETHUSDT,BINANCE,TRADE,1903.27,0.2211
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.0006
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00048
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00275
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00327
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00139
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00038
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00203
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.0002
2026-07-30 13:37:48,BTCUSDT,BINANCE,TRADE,64020,0.00275
