timestamp,symbol,exchange,event_type,price,quantity
2026-08-03 23:39:13,BTCUSDT,BINANCE,TRADE,63910,9e-05
2026-08-03 23:39:13,SOLUSDT,BINANCE,TRADE,73.99,0.075
2026-08-03 23:39:13,SOLUSDT,BINANCE,TRADE,73.99,0.068
2026-08-03 23:39:13,SOLUSDT,BINANCE,TRADE,73.99,0.082
2026-08-03 23:39:13,SOLUSDT,BINANCE,TRADE,73.99,0.102
2026-08-03 23:39:13,SOLUSDT,BINANCE,TRADE,73.99,0.069
2026-08-03 23:39:13,SOLUSDT,BINANCE,TRADE,73.99,0.075
2026-08-03 23:39:13,SOLUSDT,BINANCE,TRADE,73.99,0.15
2026-08-03 23:39:13,SOLUSDT,BINANCE,TRADE,73.99,0.073
2026-08-03 23:39:13,SOLUSDT,BINANCE,TRADE,73.99,0.073
2026-08-03 23:39:13,SOLUSDT,BINANCE,TRADE,73.99,11.045
2026-08-03 23:39:13,BTCUSDT,BINANCE,TRADE,63910,0.0001
2026-08-03 23:39:14,BTCUSDT,BINANCE,TRADE,63910,0.00116
2026-08-03 23:39:14,ETHUSDT,BINANCE,TRADE,1870.85,0.0362
2026-08-03 23:39:15,SOLUSDT,BINANCE,TRADE,73.99,2.742
2026-08-03 23:39:15,BTCUSDT,BINANCE,TRADE,63910,0.00017
2026-08-03 23:39:16,SOLUSDT,BINANCE,TRADE,73.99,0.055
2026-08-03 23:39:16,SOLUSDT,BINANCE,TRADE,73.99,2.592
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,1.8973
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,3.287
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,1.9943
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.0027
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.0027
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.0027
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.0054
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.0028
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.0027
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.0027
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.0028
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.0027
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.112
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.0027
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.0032
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.0029
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.0029
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.0032
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.379
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.089
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.4654
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,1.3376
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.7982
2026-08-03 23:39:17,ETHUSDT,BINANCE,TRADE,1870.85,0.1861
2026-08-03 23:39:17,BTCUSDT,BINANCE,TRADE,63910,0.00159
2026-08-03 23:39:18,BTCUSDT,BINANCE,TRADE,63910,0.00234
2026-08-03 23:39:18,ETHUSDT,BINANCE,TRADE,1870.86,0.0947
2026-08-03 23:39:19,SOLUSDT,BINANCE,TRADE,73.98,10
2026-08-03 23:39:19,BTCUSDT,BINANCE,TRADE,63910,0.00416
2026-08-03 23:39:19,BTCUSDT,BINANCE,TRADE,63910,0.005
2026-08-03 23:39:19,BTCUSDT,BINANCE,TRADE,63910,0.00288
2026-08-03 23:39:20,SOLUSDT,BINANCE,TRADE,73.98,2.521
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,0.0001
2026-08-03 23:39:20,SOLUSDT,BINANCE,TRADE,73.99,2.408
2026-08-03 23:39:20,SOLUSDT,BINANCE,TRADE,73.99,0.136
2026-08-03 23:39:20,SOLUSDT,BINANCE,TRADE,73.99,0.071
2026-08-03 23:39:20,SOLUSDT,BINANCE,TRADE,73.99,0.073
2026-08-03 23:39:20,SOLUSDT,BINANCE,TRADE,73.99,0.073
2026-08-03 23:39:20,SOLUSDT,BINANCE,TRADE,73.99,0.073
2026-08-03 23:39:20,SOLUSDT,BINANCE,TRADE,73.99,0.073
2026-08-03 23:39:20,SOLUSDT,BINANCE,TRADE,73.99,0.073
2026-08-03 23:39:20,SOLUSDT,BINANCE,TRADE,73.99,0.071
2026-08-03 23:39:20,SOLUSDT,BINANCE,TRADE,73.99,0.073
2026-08-03 23:39:20,SOLUSDT,BINANCE,TRADE,73.99,0.27
2026-08-03 23:39:20,SOLUSDT,BINANCE,TRADE,73.99,0.064
2026-08-03 23:39:20,ETHUSDT,BINANCE,TRADE,1870.86,0.4681
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,0.0001
2026-08-03 23:39:20,ETHUSDT,BINANCE,TRADE,1870.86,0.003
2026-08-03 23:39:20,SOLUSDT,BINANCE,TRADE,73.99,0.089
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,0.00692
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,0.11754
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,0.03381
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,9e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,9e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,9e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,9e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,9e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,9e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,9e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,0.007
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,0.00016
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,9e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,9e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,9e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,9e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,9e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,9e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,0.01
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,0.007
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
2026-08-03 23:39:20,BTCUSDT,BINANCE,TRADE,63910,8e-05
