timestamp,symbol,exchange,event_type,price,quantity
2026-08-03 23:45:14,SOLUSDT,BINANCE,TRADE,74.12,7.53
2026-08-03 23:45:14,BTCUSDT,BINANCE,TRADE,63976,0.0029
2026-08-03 23:45:14,SOLUSDT,BINANCE,TRADE,74.12,7.53
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0028
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0027
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0032
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0032
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0054
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0027
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0027
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0027
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0214
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,1.59
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0027
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0801
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0028
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0028
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0028
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,1.0327
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0028
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0028
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0027
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0027
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0027
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.62,0.0027
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.63,0.0027
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.63,0.0054
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.63,0.0028
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.63,0.0028
2026-08-03 23:45:14,ETHUSDT,BINANCE,TRADE,1872.63,0.0028
