timestamp,symbol,exchange,event_type,price,quantity
2026-07-25 11:20:07,BTCUSDT,BINANCE,TRADE,64046,0.01562
2026-07-25 11:20:07,BTCUSDT,BINANCE,TRADE,64046,0.00012
2026-07-25 11:20:08,SOLUSDT,BINANCE,TRADE,73.99,4.053
2026-07-25 11:20:08,ETHUSDT,BINANCE,TRADE,1857.87,0.0541
2026-07-25 11:20:08,ETHUSDT,BINANCE,TRADE,1857.87,0.0053
2026-07-25 11:20:08,BTCUSDT,BINANCE,TRADE,64046,0.01562
2026-07-25 11:20:08,BTCUSDT,BINANCE,TRADE,64046,9e-05
2026-07-25 11:20:08,BTCUSDT,BINANCE,TRADE,64046,0.00105
2026-07-25 11:20:09,BTCUSDT,BINANCE,TRADE,64046,0.00238
2026-07-25 11:20:09,BTCUSDT,BINANCE,TRADE,64046,0.00138
2026-07-25 11:20:09,BTCUSDT,BINANCE,TRADE,64046,0.004
2026-07-25 11:20:09,BTCUSDT,BINANCE,TRADE,64046,0.01007
2026-07-25 11:20:09,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:09,BTCUSDT,BINANCE,TRADE,64046,0.00547
2026-07-25 11:20:09,ETHUSDT,BINANCE,TRADE,1857.86,0.0541
2026-07-25 11:20:10,SOLUSDT,BINANCE,TRADE,74,3.973
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.00238
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.00027
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.00069
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.01562
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.00386
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.01544
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.00386
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.03142
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.004
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.00208
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,9e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.00016
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.0001
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,9e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.00208
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.00208
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,8e-05
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.00208
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.00208
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.00208
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.00208
2026-07-25 11:20:10,BTCUSDT,BINANCE,TRADE,64046,0.00208
