timestamp,symbol,exchange,event_type,price,quantity
2026-07-30 13:46:32,BTCUSDT,BINANCE,TRADE,64032,0.00012
2026-07-30 13:46:32,ETHUSDT,BINANCE,TRADE,1905.03,0.2163
2026-07-30 13:46:32,BTCUSDT,BINANCE,TRADE,64032,0.00166
2026-07-30 13:46:32,BTCUSDT,BINANCE,TRADE,64032,0.01873
2026-07-30 13:46:32,ETHUSDT,BINANCE,TRADE,1905.03,0.0114
2026-07-30 13:46:32,BTCUSDT,BINANCE,TRADE,64032,0.00029
2026-07-30 13:46:32,BTCUSDT,BINANCE,TRADE,64032,8e-05
2026-07-30 13:46:32,BTCUSDT,BINANCE,TRADE,64032,0.00031
2026-07-30 13:46:32,BTCUSDT,BINANCE,TRADE,64032,0.00156
2026-07-30 13:46:32,BTCUSDT,BINANCE,TRADE,64032,0.00156
2026-07-30 13:46:32,BTCUSDT,BINANCE,TRADE,64032,0.00145
2026-07-30 13:46:32,BTCUSDT,BINANCE,TRADE,64032,0.00156
2026-07-30 13:46:32,BTCUSDT,BINANCE,TRADE,64032,0.00156
2026-07-30 13:46:32,BTCUSDT,BINANCE,TRADE,64032,0.00156
2026-07-30 13:46:32,BTCUSDT,BINANCE,TRADE,64032,0.00314
2026-07-30 13:46:32,BTCUSDT,BINANCE,TRADE,64032,0.00156
2026-07-30 13:46:32,ETHUSDT,BINANCE,TRADE,1905.02,0.1734
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00026
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00014
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00156
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00025
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00019
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00145
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,9e-05
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00156
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.002
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00521
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00029
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00021
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00182
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00038
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0524
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00156
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00156
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00021
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00019
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.00039
2026-07-30 13:46:33,BTCUSDT,BINANCE,TRADE,64032,0.02266
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0027
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0003
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0024
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0031
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0268
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0027
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0028
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0028
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0027
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0027
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0027
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0027
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0027
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0027
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0027
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0027
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0027
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0031
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0031
2026-07-30 13:46:33,ETHUSDT,BINANCE,TRADE,1905.02,0.0053
