timestamp,symbol,exchange,event_type,price,quantity
2026-07-30 12:28:57,BTCUSDT,BINANCE,TRADE,63990.5,0.00013
2026-07-30 12:28:57,BTCUSDT,BINANCE,TRADE,63990.5,0.00607
2026-07-30 12:28:57,BTCUSDT,BINANCE,TRADE,63990.6,0.00138
2026-07-30 12:28:57,BTCUSDT,BINANCE,TRADE,63990.6,0.00039
2026-07-30 12:28:57,BTCUSDT,BINANCE,TRADE,63990.6,0.00018
2026-07-30 12:28:57,BTCUSDT,BINANCE,TRADE,63990.5,0.00071
2026-07-30 12:28:57,BTCUSDT,BINANCE,TRADE,63990.6,0.00035
2026-07-30 12:28:57,ETHUSDT,BINANCE,TRADE,1900.76,0.0431
2026-07-30 12:28:57,BTCUSDT,BINANCE,TRADE,63990.5,0.00011
2026-07-30 12:28:57,BTCUSDT,BINANCE,TRADE,63990.5,0.00019
2026-07-30 12:28:57,BTCUSDT,BINANCE,TRADE,63990.6,0.0257
2026-07-30 12:28:57,BTCUSDT,BINANCE,TRADE,63990.6,0.00036
2026-07-30 12:28:57,BTCUSDT,BINANCE,TRADE,63990.6,0.00023
2026-07-30 12:28:57,BTCUSDT,BINANCE,TRADE,63990.5,8e-05
2026-07-30 12:28:57,BTCUSDT,BINANCE,TRADE,63990.6,0.00071
2026-07-30 12:28:58,BTCUSDT,BINANCE,TRADE,63990.6,0.00092
2026-07-30 12:28:58,BTCUSDT,BINANCE,TRADE,63990.5,0.00072
2026-07-30 12:28:58,ETHUSDT,BINANCE,TRADE,1900.77,0.0244
2026-07-30 12:28:58,BTCUSDT,BINANCE,TRADE,63990.5,0.00071
2026-07-30 12:28:58,ETHUSDT,BINANCE,TRADE,1900.77,0.0045
2026-07-30 12:28:58,BTCUSDT,BINANCE,TRADE,63990.6,0.00023
2026-07-30 12:28:58,BTCUSDT,BINANCE,TRADE,63990.5,0.00105
2026-07-30 12:28:58,BTCUSDT,BINANCE,TRADE,63990.5,0.00076
2026-07-30 12:28:58,BTCUSDT,BINANCE,TRADE,63990.5,0.00036
2026-07-30 12:28:58,BTCUSDT,BINANCE,TRADE,63990.6,0.00019
2026-07-30 12:28:58,ETHUSDT,BINANCE,TRADE,1900.77,0.0431
2026-07-30 12:28:58,BTCUSDT,BINANCE,TRADE,63990.6,0.00011
2026-07-30 12:28:58,BTCUSDT,BINANCE,TRADE,63990.6,0.00027
2026-07-30 12:28:58,BTCUSDT,BINANCE,TRADE,63990.6,0.00025
2026-07-30 12:28:58,BTCUSDT,BINANCE,TRADE,63990.6,0.00071
2026-07-30 12:28:58,BTCUSDT,BINANCE,TRADE,63990.6,0.00025
